name,highway,road_type,lane_count,speed_limit,capacity_vph,fhsz_zone,hazard_degradation,effective_capacity_vph,baseline_demand_vph,vc_ratio,los,connectivity_score,catchment_units,demand_source,catchment_hu,catchment_employees,resident_demand_vph,employee_demand_vph,student_demand_vph,length_meters,lane_count_estimated,speed_estimated,aadt_estimated
Liverpool Drive,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,2812.5,2.5,F,2,1250.0,catchment_based,2615,1730,3726.3749999999995,1730.0,0.0,77.01424327717858,False,True,True
Liverpool Drive,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,2812.5,2.5,F,2,1250.0,catchment_based,2615,1730,3726.3749999999995,1730.0,0.0,78.95755080118238,False,True,True
Cambridge Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1887.75,1.678,F,1,839.0,catchment_based,2913,1792,4151.025,1792.0,0.0,197.02921844604563,False,True,True
Cambridge Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1887.75,1.678,F,1,839.0,catchment_based,2615,1730,3726.3749999999995,1730.0,0.0,198.26449970603377,False,True,True
Liverpool Drive,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,2812.5,2.5,F,2,1250.0,catchment_based,2913,1792,4151.025,1792.0,0.0,79.08601569122224,False,True,True
Liverpool Drive,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,2812.5,2.5,F,2,1250.0,catchment_based,2615,1730,3726.3749999999995,1730.0,0.0,77.01424327717858,False,True,True
Liverpool Drive,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,2812.5,2.5,F,2,1250.0,catchment_based,3387,1969,4826.474999999999,1969.0,0.0,74.3605147954824,False,True,True
Liverpool Drive,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,2812.5,2.5,F,2,1250.0,catchment_based,2913,1792,4151.025,1792.0,0.0,79.08601569122224,False,True,True
Liverpool Drive,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,2812.5,2.5,F,2,1250.0,catchment_based,3387,1969,4826.474999999999,1969.0,0.0,74.3605147954824,False,True,True
Glasgow Avenue,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1431.0,1.272,F,1,636.0,catchment_based,3387,1969,4826.474999999999,1969.0,0.0,201.13370505568943,False,True,True
Willowspring Drive North,secondary,multilane,1,35,1900.0,non_fhsz,1.0,1900.0,5550.75,2.9214473684210525,F,4,2467.0,catchment_based,2518,1641,3588.1499999999996,1641.0,0.0,169.3718158685228,False,True,True
Willowspring Drive North,secondary,multilane,1,35,1900.0,non_fhsz,1.0,1900.0,5550.75,2.9214473684210525,F,4,2467.0,catchment_based,1483,968,2113.2749999999996,968.0,0.0,94.48961649548282,False,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,1483,968,2113.2749999999996,968.0,0.0,34.24078284079935,True,True,True
Willowspring Drive North,secondary,multilane,1,35,1900.0,non_fhsz,1.0,1900.0,5550.75,2.9214473684210525,F,4,2467.0,catchment_based,1725,1197,2458.125,1197.0,0.0,95.7705563460952,False,True,True
Wandering Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,1725,1197,2458.125,1197.0,0.0,115.69262063696675,True,True,True
Willowspring Drive North,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,1446,798,2060.5499999999997,798.0,0.0,124.98187704905257,True,True,True
Willowspring Drive North,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,1446,798,2060.5499999999997,798.0,0.0,93.21148660141675,True,True,True
Willowspring Drive North,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,1446,798,2060.5499999999997,798.0,0.0,352.0784018390053,True,True,True
Willowspring Drive North,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,2519,1001,3589.575,1001.0,0.0,85.87571194594791,True,True,True
Mountain Vista Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,1446,798,2060.5499999999997,798.0,0.0,153.2139222824502,True,True,True
Willowspring Drive North,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,2519,1001,3589.575,1001.0,0.0,103.39035440491988,True,True,True
Willowspring Drive North,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,2519,1001,3589.575,1001.0,0.0,73.39553764469034,True,True,True
Willowspring Drive North,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,2519,1001,3589.575,1001.0,0.0,61.69153612797917,True,True,True
Willowspring Drive North,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,2519,1001,3589.575,1001.0,0.0,79.57901466772329,True,True,True
Willowspring Drive North,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,2519,1001,3589.575,1001.0,0.0,61.69153612797917,True,True,True
Willowspring Drive North,secondary,multilane,2,35,3800.0,non_fhsz,1.0,3800.0,2328.75,0.6128289473684211,E,1,1035.0,catchment_based,2519,1001,3589.575,1001.0,0.0,71.86393556617776,True,True,True
Willowspring South Drive,tertiary,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,996.75,0.886,E,1,443.0,catchment_based,1661,543,2366.9249999999997,543.0,0.0,120.60539317248217,True,True,True
Willowspring South Drive,tertiary,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,996.75,0.886,E,1,443.0,catchment_based,1661,543,2366.9249999999997,543.0,0.0,91.23513748100623,True,True,True
Willowspring South Drive,tertiary,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,996.75,0.886,E,1,443.0,catchment_based,2491,1651,3549.6749999999997,1651.0,0.0,99.6915051263118,True,True,True
Willowspring South Drive,tertiary,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,996.75,0.886,E,1,443.0,catchment_based,1661,543,2366.9249999999997,543.0,0.0,120.60539317248218,True,True,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1372.5,1.22,F,2,610.0,catchment_based,1680,410,2394.0,410.0,0.0,208.81521541240056,True,True,True
North Vulcan Avenue,secondary,multilane,2,40,3800.0,non_fhsz,1.0,3800.0,1653.75,0.4351973684210526,D,1,735.0,catchment_based,1855,512,2643.375,512.0,0.0,373.17257169742805,False,False,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1372.5,1.22,F,2,610.0,catchment_based,1680,410,2394.0,410.0,0.0,110.23664695001037,True,True,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1372.5,1.22,F,2,610.0,catchment_based,1680,410,2394.0,410.0,0.0,208.81521541240053,True,True,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,1372.5,1.22,F,2,610.0,catchment_based,1680,410,2394.0,410.0,0.0,102.39886879607418,True,True,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1372.5,1.22,F,2,610.0,catchment_based,1680,410,2394.0,410.0,0.0,110.23664695001037,True,True,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,1372.5,1.22,F,2,610.0,catchment_based,1680,410,2394.0,410.0,0.0,102.39886879607418,True,True,True
Sheridan Road,residential,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,1372.5,1.22,F,2,610.0,catchment_based,1345,329,1916.6249999999998,329.0,0.0,56.843174188697816,True,True,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,1372.5,1.22,F,2,610.0,catchment_based,1345,329,1916.6249999999998,329.0,0.0,114.15588659688348,True,True,True
Sheridan Road,residential,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,1372.5,1.22,F,2,610.0,catchment_based,1345,329,1916.6249999999998,329.0,0.0,184.53238515529512,True,True,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,1372.5,1.22,F,2,610.0,catchment_based,2294,1393,3268.95,1393.0,0.0,83.22327778449599,True,True,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,1372.5,1.22,F,2,610.0,catchment_based,1345,329,1916.6249999999998,329.0,0.0,114.15588659688348,True,True,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,1372.5,1.22,F,2,610.0,catchment_based,2294,1393,3268.95,1393.0,0.0,47.39052284247563,True,True,True
Andrew Avenue,tertiary,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,1372.5,1.22,F,2,610.0,catchment_based,1559,1363,2221.575,1363.0,0.0,38.64499232047029,True,True,True
,tertiary,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,1372.5,1.22,F,2,610.0,catchment_based,1243,565,1771.2749999999999,565.0,0.0,4.775362084458205,True,True,True
Eolus Avenue,tertiary,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,1372.5,1.22,F,2,610.0,catchment_based,1978,595,2818.6499999999996,595.0,0.0,17.28907618072962,True,True,True
Eolus Avenue,tertiary,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,1372.5,1.22,F,2,610.0,catchment_based,1978,595,2818.6499999999996,595.0,0.0,19.471063901808744,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2982,1017,4249.349999999999,1017.0,0.0,61.381550543464506,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2467,913,3515.475,913.0,0.0,120.81996986041229,True,True,True
La Mesa Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1082.25,0.962,F,1,481.0,catchment_based,2193,3677,3125.0249999999996,3677.0,0.0,64.41763064308499,True,True,True
Sylvia Street,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1201.5,1.068,F,1,534.0,catchment_based,2193,3677,3125.0249999999996,3677.0,0.0,37.6241259263213,False,True,True
Cottage Grove Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1041.75,0.926,E,1,463.0,catchment_based,2467,913,3515.475,913.0,0.0,76.03443371895771,True,True,True
Cottage Grove Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1041.75,0.926,E,1,463.0,catchment_based,2846,1872,4055.5499999999997,1872.0,0.0,82.28170407413023,True,True,True
Countrywood Lane,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2467,913,3515.475,913.0,0.0,103.55372201515456,True,True,True
Countrywood Lane,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2633,948,3752.0249999999996,948.0,0.0,246.71482186405984,True,True,True
Tennis Club Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1111.5,0.988,F,1,494.0,catchment_based,988,941,1407.8999999999999,941.0,0.0,119.47462056887699,True,True,True
South El Camino Real,primary,multilane,5,55,9500.0,vhfhsz,0.35,3325.0,2223.0,0.234,C,2,988.0,catchment_based,988,941,1407.8999999999999,941.0,0.0,251.56492311337354,False,False,True
South El Camino Real,primary,multilane,5,55,9500.0,vhfhsz,0.35,3325.0,2223.0,0.234,C,2,988.0,catchment_based,1431,1228,2039.1749999999997,1228.0,0.0,309.4112313533592,False,False,True
Fortuna Ranch Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,252.0,0.224,C,1,112.0,catchment_based,386,1055,550.05,1055.0,0.0,255.31017163486646,True,True,True
Birmingham Drive,secondary,multilane,2,35,3800.0,non_fhsz,1.0,3800.0,1818.0,0.47842105263157897,D,2,808.0,catchment_based,3188,980,4542.9,980.0,0.0,195.7162669674258,False,True,True
Birmingham Drive,secondary,multilane,3,35,5700.0,non_fhsz,1.0,5700.0,1818.0,0.31894736842105265,C,2,808.0,catchment_based,3292,1948,4691.099999999999,1948.0,0.0,182.85411275999303,False,True,True
Newport Avenue,residential,two_lane,2,25,1125.0,moderate_fhsz,0.75,843.75,1390.5,1.236,F,2,618.0,catchment_based,2356,1723,3357.2999999999997,1723.0,0.0,54.036037746021705,False,True,True
Newport Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1390.5,1.236,F,2,618.0,catchment_based,2970,2875,4232.25,2875.0,0.0,194.98477650382554,False,True,True
Birmingham Drive,secondary,multilane,2,35,3800.0,moderate_fhsz,0.75,2850.0,1818.0,0.47842105263157897,D,2,808.0,catchment_based,1239,328,1765.5749999999998,328.0,0.0,78.22004336257625,False,True,True
Birmingham Drive,secondary,multilane,2,35,3800.0,moderate_fhsz,0.75,2850.0,1818.0,0.47842105263157897,D,2,808.0,catchment_based,1733,1147,2469.5249999999996,1147.0,0.0,91.80286718260814,False,True,True
Rancho Santa Fe Road,secondary,multilane,2,40,3800.0,non_fhsz,1.0,3800.0,2556.0,0.6726315789473685,E,5,1136.0,catchment_based,1750,1420,2493.75,1420.0,0.0,439.9950782193788,True,False,True
Sylvia Street,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1201.5,1.068,F,1,534.0,catchment_based,2193,3677,3125.0249999999996,3677.0,0.0,34.54075139582271,False,True,True
Sylvia Street,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1201.5,1.068,F,1,534.0,catchment_based,2193,3677,3125.0249999999996,3677.0,0.0,37.6241259263213,False,True,True
Birmingham Drive,secondary,multilane,3,30,5700.0,non_fhsz,1.0,5700.0,1887.75,0.3311842105263158,C,1,839.0,catchment_based,2615,1730,3726.3749999999995,1730.0,0.0,78.5542699317118,False,False,True
Birmingham Drive,secondary,multilane,3,30,5700.0,non_fhsz,1.0,5700.0,1887.75,0.3311842105263158,C,1,839.0,catchment_based,2615,1730,3726.3749999999995,1730.0,0.0,76.76353430612588,False,False,True
Chesterfield Drive,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1431.0,1.272,F,1,636.0,catchment_based,2913,1792,4151.025,1792.0,0.0,76.43301401605444,True,True,True
Chesterfield Drive,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1431.0,1.272,F,1,636.0,catchment_based,2615,1730,3726.3749999999995,1730.0,0.0,78.72913825625676,True,True,True
Norfolk Drive,residential,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,1431.0,1.272,F,1,636.0,catchment_based,2913,1792,4151.025,1792.0,0.0,76.99292345686742,True,True,True
Norfolk Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1431.0,1.272,F,1,636.0,catchment_based,2913,1792,4151.025,1792.0,0.0,77.70272330235609,True,True,True
2nd Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1487.25,1.322,F,1,661.0,catchment_based,2022,5191,2881.35,5191.0,0.0,147.6812387394844,False,True,True
2nd Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1487.25,1.322,F,1,661.0,catchment_based,2022,5191,2881.35,5191.0,0.0,146.05057566621846,False,True,True
North Vulcan Avenue,secondary,multilane,2,40,3800.0,non_fhsz,1.0,3800.0,1653.75,0.4351973684210526,D,1,735.0,catchment_based,2544,600,3625.2,600.0,0.0,269.2037031597555,False,False,True
North Vulcan Avenue,secondary,multilane,2,40,3800.0,non_fhsz,1.0,3800.0,1653.75,0.4351973684210526,D,1,735.0,catchment_based,2544,600,3625.2,600.0,0.0,324.38439450865013,False,False,True
Melba Road,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1174.5,1.044,F,1,522.0,catchment_based,2022,5191,2881.35,5191.0,0.0,98.82030484330102,True,True,True
Caudor Street,tertiary,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1424.25,1.266,F,1,633.0,catchment_based,1023,480,1457.7749999999999,480.0,0.0,64.68193899413214,True,True,True
Capri Road,tertiary,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1424.25,1.266,F,1,633.0,catchment_based,1339,1278,1908.0749999999998,1278.0,0.0,106.0348072431472,True,True,True
Orpheus Avenue,tertiary,two_lane,2,20,900.0,non_fhsz,1.0,900.0,1030.5,1.145,F,1,458.0,catchment_based,2024,1250,2884.2,1250.0,0.0,275.94953558346907,False,False,True
Orpheus Avenue,tertiary,two_lane,2,20,900.0,non_fhsz,1.0,900.0,1030.5,1.145,F,1,458.0,catchment_based,1634,1036,2328.45,1036.0,0.0,128.41341565352008,False,False,True
Eolus Avenue,tertiary,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,1372.5,1.22,F,2,610.0,catchment_based,1978,595,2818.6499999999996,595.0,0.0,187.85781515049337,True,True,True
Quail Gardens Drive,secondary,multilane,3,30,5700.0,non_fhsz,1.0,5700.0,2144.25,0.3761842105263158,C,1,953.0,catchment_based,2853,2916,4065.5249999999996,2916.0,0.0,170.52702365068228,False,False,True
Quail Gardens Drive,secondary,multilane,3,30,5700.0,non_fhsz,1.0,5700.0,2144.25,0.3761842105263158,C,1,953.0,catchment_based,2181,2852,3107.9249999999997,2852.0,0.0,185.3261152522755,False,False,True
Sheridan Road,residential,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,1372.5,1.22,F,2,610.0,catchment_based,1345,329,1916.6249999999998,329.0,0.0,184.53238515529512,True,True,True
B Street,tertiary,two_lane,1,40,1700.0,non_fhsz,1.0,1700.0,1201.5,0.706764705882353,E,1,534.0,catchment_based,2513,3838,3581.0249999999996,3838.0,0.0,44.66980784175478,True,False,True
B Street,tertiary,two_lane,1,40,1700.0,non_fhsz,1.0,1700.0,1201.5,0.706764705882353,E,1,534.0,catchment_based,2513,3838,3581.0249999999996,3838.0,0.0,93.24205461019488,True,False,True
Rancho Santa Fe Road,secondary,multilane,2,40,3800.0,non_fhsz,1.0,3800.0,2556.0,0.6726315789473685,E,5,1136.0,catchment_based,1750,1420,2493.75,1420.0,0.0,439.9950782193788,True,False,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,3100,1774,4417.5,1774.0,0.0,72.52837683270751,False,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,2535,1458,3612.3749999999995,1458.0,0.0,85.18439982875184,False,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2467,913,3515.475,913.0,0.0,120.81996986041229,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2467,913,3515.475,913.0,0.0,59.897348908153695,True,True,True
Countrywood Lane,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2982,1017,4249.349999999999,1017.0,0.0,49.56197924148466,True,True,True
Countrywood Lane,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2982,1017,4249.349999999999,1017.0,0.0,81.8413581214744,True,True,True
Mountain Vista Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2328.75,2.07,F,1,1035.0,catchment_based,1446,798,2060.5499999999997,798.0,0.0,153.2139222824502,True,True,True
Knights Bridge Court,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1066.5,0.948,E,1,474.0,catchment_based,2265,680,3227.6249999999995,680.0,0.0,44.84929303297836,True,True,True
Kings Cross Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1066.5,0.948,E,1,474.0,catchment_based,2265,680,3227.6249999999995,680.0,0.0,83.06272754220291,True,True,True
Kings Cross Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1066.5,0.948,E,1,474.0,catchment_based,3199,860,4558.575,860.0,0.0,139.53111742196438,True,True,True
Knights Bridge Court,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1066.5,0.948,E,1,474.0,catchment_based,2265,680,3227.6249999999995,680.0,0.0,44.84929303297836,True,True,True
Village Green Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1041.75,0.926,E,1,463.0,catchment_based,2535,1333,3612.3749999999995,1333.0,0.0,85.03465211299815,True,True,True
Village Green Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1041.75,0.926,E,1,463.0,catchment_based,1977,1234,2817.225,1234.0,0.0,77.61636794889077,True,True,True
Countrywood Lane,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2633,948,3752.0249999999996,948.0,0.0,246.71482186405984,True,True,True
Countrywood Lane,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2467,913,3515.475,913.0,0.0,147.17496868960689,True,True,True
Countrywood Lane,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2467,913,3515.475,913.0,0.0,75.43497261075602,True,True,True
Gatepost Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2467,913,3515.475,913.0,0.0,55.78482362907164,True,True,True
Countrywood Lane,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2982,1017,4249.349999999999,1017.0,0.0,81.8413581214744,True,True,True
Countrywood Lane,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2467,913,3515.475,913.0,0.0,147.17496868960689,True,True,True
Countrywood Lane,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2982,1017,4249.349999999999,1017.0,0.0,94.10737892900917,True,True,True
Melba Road,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1174.5,1.044,F,1,522.0,catchment_based,1639,5005,2335.575,5005.0,0.0,99.55343462832707,True,True,True
Melba Road,tertiary,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1174.5,1.044,F,1,522.0,catchment_based,2478,5362,3531.1499999999996,5362.0,0.0,102.04505079650392,True,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,1990,1371,2835.7499999999995,1371.0,0.0,228.13403832105627,False,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,2649,1656,3774.825,1656.0,0.0,112.94436372171916,False,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,3100,1774,4417.5,1774.0,0.0,152.4725110956373,False,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,3100,1774,4417.5,1774.0,0.0,72.52837683270751,False,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,3100,1774,4417.5,1774.0,0.0,152.4725110956373,False,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,3100,1774,4417.5,1774.0,0.0,40.18206896716843,False,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,3100,1774,4417.5,1774.0,0.0,38.71216106714401,False,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,3100,1774,4417.5,1774.0,0.0,40.18206896716843,False,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,1864,703,2656.2,703.0,0.0,84.1895336813824,False,True,True
Hygeia Avenue,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1163.25,1.034,F,1,517.0,catchment_based,3320,1859,4731.0,1859.0,0.0,339.4537596541063,False,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2467,913,3515.475,913.0,0.0,66.27630365523677,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2467,913,3515.475,913.0,0.0,79.57323848592381,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2467,913,3515.475,913.0,0.0,66.27630365523677,True,True,True
Cottage Grove Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1041.75,0.926,E,1,463.0,catchment_based,2467,913,3515.475,913.0,0.0,95.3010959573323,True,True,True
Cottage Grove Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1041.75,0.926,E,1,463.0,catchment_based,2467,913,3515.475,913.0,0.0,76.03443371895771,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2467,913,3515.475,913.0,0.0,86.25131966803303,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2467,913,3515.475,913.0,0.0,79.57323848592381,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2982,1017,4249.349999999999,1017.0,0.0,61.381550543464506,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2982,1017,4249.349999999999,1017.0,0.0,64.7766153379025,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2981,1657,4247.924999999999,1657.0,0.0,144.5006793232782,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2982,1017,4249.349999999999,1017.0,0.0,71.38157453986256,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,1483,968,2113.2749999999996,968.0,0.0,88.34687574112345,True,True,True
Gardendale Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,5550.75,4.934,F,4,2467.0,catchment_based,2981,1657,4247.924999999999,1657.0,0.0,144.5006793232782,True,True,True
Village Run East,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,2467,913,3515.475,913.0,0.0,130.2718163932032,True,True,True
